Q,A,role
오야!! 우리 정환이 왔나!?,있어.  야. 나 화장실 좀. 내 방에 가,선우
오야!! 우리 정환이 왔나!?,나 야. 화장실 좀. 내 방에 가 있어.,선우
오야!! 우리 정환이 왔나!?,야. 나 화장실 좀. 내 방에 있어.,선우
오야!! 우리 정환이 왔나!?,야. 나 화장실 좀. 내 방에 가 있어.,선우
".. 이건 뭐 100%지, 뭐.","앉아. 뭐가 100%야..!!아,  다 얘기해줄게.",선우
".. 이건 뭐 100%지, 뭐.","100%야..!!아, 뭐가 앉아. 다 얘기해줄게.",선우
".. 이건 뭐 100%지, 뭐.","뭐가 100%야..!!아, 앉아. 다 얘기해줄게.",선우
"뭐가 100%야..!!아, 앉아. 다 얘기해줄게.","앉아. 뭐가 100%야..!!아,  다 얘기해줄게.",선우
"뭐가 100%야..!!아, 앉아. 다 얘기해줄게.","100%야..!!아, 뭐가 앉아. 다 얘기해줄게.",선우
"뭐가 100%야..!!아, 앉아. 다 얘기해줄게.","뭐가 100%야..!!아, 앉아. 다 얘기해줄게.",선우
알았다 100장 받아줄게,"앉아. 뭐가 100%야..!!아,  다 얘기해줄게.",선우
알았다 100장 받아줄게,"100%야..!!아, 뭐가 앉아. 다 얘기해줄게.",선우
알았다 100장 받아줄게,"뭐가 100%야..!!아, 앉아. 다 얘기해줄게.",선우
"뭐.  .. 이건 뭐 100%지,  ","앉아. 뭐가 100%야..!!아,  다 얘기해줄게.",선우
"뭐.  .. 이건 뭐 100%지,  ","100%야..!!아, 뭐가 앉아. 다 얘기해줄게.",선우
"뭐.  .. 이건 뭐 100%지,  ","뭐가 100%야..!!아, 앉아. 다 얘기해줄게.",선우
".. 뭐 이건 100%지, 뭐.","앉아. 뭐가 100%야..!!아,  다 얘기해줄게.",선우
".. 뭐 이건 100%지, 뭐.","100%야..!!아, 뭐가 앉아. 다 얘기해줄게.",선우
".. 뭐 이건 100%지, 뭐.","뭐가 100%야..!!아, 앉아. 다 얘기해줄게.",선우
" .. 이건 뭐 100%지, 뭐. ","앉아. 뭐가 100%야..!!아,  다 얘기해줄게.",선우
" .. 이건 뭐 100%지, 뭐. ","100%야..!!아, 뭐가 앉아. 다 얘기해줄게.",선우
" .. 이건 뭐 100%지, 뭐. ","뭐가 100%야..!!아, 앉아. 다 얘기해줄게.",선우
간다.,"저녁 야,  먹구 가!!!",선우
간다.,"저녁 야, 먹구 가!!!",선우
간다.,"야, 저녁 먹구 가!!!",선우
간다.,"저녁 야,  먹구 가!!!",선우
간다.,"저녁 야, 먹구 가!!!",선우
간다.,"야, 저녁 먹구 가!!!",선우
간다.,"저녁 야,  먹구 가!!!",선우
간다.,"저녁 야, 먹구 가!!!",선우
간다.,"야, 저녁 먹구 가!!!",선우
간다.,"저녁 야,  먹구 가!!!",선우
간다.,"저녁 야, 먹구 가!!!",선우
간다.,"야, 저녁 먹구 가!!!",선우
간다.,"저녁 야,  먹구 가!!!",선우
간다.,"저녁 야, 먹구 가!!!",선우
간다.,"야, 저녁 먹구 가!!!",선우
네..!! 잠깐만요..!!,하나 덕선아. 라면  다시 끓여줄까? 금방 되는데.,선우
네..!! 잠깐만요..!!,덕선아. 라면 하나 끓여줄까? 다시 금방 되는데.,선우
네..!! 잠깐만요..!!,덕선아. 라면 다시 끓여줄까? 금방 되는데.,선우
네..!! 잠깐만요..!!,덕선아. 라면 하나 다시 끓여줄까? 금방 되는데.,선우
"알았어, 알았어..!! 아, 잠깐, 잠깐, 잠깐, 잠깐..!!",하나 덕선아. 라면  다시 끓여줄까? 금방 되는데.,선우
"알았어, 알았어..!! 아, 잠깐, 잠깐, 잠깐, 잠깐..!!",덕선아. 라면 하나 끓여줄까? 다시 금방 되는데.,선우
"알았어, 알았어..!! 아, 잠깐, 잠깐, 잠깐, 잠깐..!!",덕선아. 라면 다시 끓여줄까? 금방 되는데.,선우
"알았어, 알았어..!! 아, 잠깐, 잠깐, 잠깐, 잠깐..!!",덕선아. 라면 하나 다시 끓여줄까? 금방 되는데.,선우
"알았어, 알았어..!! 아, 잠깐, 잠깐, 잠깐, 잠깐..!!",하나 덕선아. 라면  다시 끓여줄까? 금방 되는데.,선우
"알았어, 알았어..!! 아, 잠깐, 잠깐, 잠깐, 잠깐..!!",덕선아. 라면 하나 끓여줄까? 다시 금방 되는데.,선우
"알았어, 알았어..!! 아, 잠깐, 잠깐, 잠깐, 잠깐..!!",덕선아. 라면 다시 끓여줄까? 금방 되는데.,선우
"알았어, 알았어..!! 아, 잠깐, 잠깐, 잠깐, 잠깐..!!",덕선아. 라면 하나 다시 끓여줄까? 금방 되는데.,선우
거라고. 잠깐 이런  잠깐..!! 이것들이 진짜..!!,하나 덕선아. 라면  다시 끓여줄까? 금방 되는데.,선우
거라고. 잠깐 이런  잠깐..!! 이것들이 진짜..!!,덕선아. 라면 하나 끓여줄까? 다시 금방 되는데.,선우
거라고. 잠깐 이런  잠깐..!! 이것들이 진짜..!!,덕선아. 라면 다시 끓여줄까? 금방 되는데.,선우
거라고. 잠깐 이런  잠깐..!! 이것들이 진짜..!!,덕선아. 라면 하나 다시 끓여줄까? 금방 되는데.,선우
잠깐 이런 거라고. 이것들이 잠깐..!! 진짜..!!,하나 덕선아. 라면  다시 끓여줄까? 금방 되는데.,선우
잠깐 이런 거라고. 이것들이 잠깐..!! 진짜..!!,덕선아. 라면 하나 끓여줄까? 다시 금방 되는데.,선우
잠깐 이런 거라고. 이것들이 잠깐..!! 진짜..!!,덕선아. 라면 다시 끓여줄까? 금방 되는데.,선우
잠깐 이런 거라고. 이것들이 잠깐..!! 진짜..!!,덕선아. 라면 하나 다시 끓여줄까? 금방 되는데.,선우
이런 거라고. 잠깐..!! 이것들이 진짜..!!,하나 덕선아. 라면  다시 끓여줄까? 금방 되는데.,선우
이런 거라고. 잠깐..!! 이것들이 진짜..!!,덕선아. 라면 하나 끓여줄까? 다시 금방 되는데.,선우
이런 거라고. 잠깐..!! 이것들이 진짜..!!,덕선아. 라면 다시 끓여줄까? 금방 되는데.,선우
이런 거라고. 잠깐..!! 이것들이 진짜..!!,덕선아. 라면 하나 다시 끓여줄까? 금방 되는데.,선우
잠깐 이런 거라고. 잠깐..!! 이것들이 진짜..!!,하나 덕선아. 라면  다시 끓여줄까? 금방 되는데.,선우
잠깐 이런 거라고. 잠깐..!! 이것들이 진짜..!!,덕선아. 라면 하나 끓여줄까? 다시 금방 되는데.,선우
잠깐 이런 거라고. 잠깐..!! 이것들이 진짜..!!,덕선아. 라면 다시 끓여줄까? 금방 되는데.,선우
잠깐 이런 거라고. 잠깐..!! 이것들이 진짜..!!,덕선아. 라면 하나 다시 끓여줄까? 금방 되는데.,선우
택이가 왜?,연승제야.,선우
택이가 왜?,연승제야.,선우
"아, 택이한테 왜 그래!!!",연승제야.,선우
"아, 택이한테 왜 그래!!!",연승제야.,선우
택이가 요새 근데..,연승제야.,선우
택이가 요새 근데..,연승제야.,선우
택이는 근데  왜 혼자 5연승이나 해야 돼..?,연승제야.,선우
택이는 근데  왜 혼자 5연승이나 해야 돼..?,연승제야.,선우
근데 택이는 왜 혼자 5연승이나 돼..? 해야,연승제야.,선우
근데 택이는 왜 혼자 5연승이나 돼..? 해야,연승제야.,선우
근데 택이는 왜 5연승이나 해야 돼..?,연승제야.,선우
근데 택이는 왜 5연승이나 해야 돼..?,연승제야.,선우
근데 택이는 왜 혼자 5연승이나 해야 돼..?,연승제야.,선우
근데 택이는 왜 혼자 5연승이나 해야 돼..?,연승제야.,선우
택이는 끝났어?,"다 한국은  떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
택이는 끝났어?,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 2명 일본은 남았는데,",선우
택이는 끝났어?,"한국은 다 떨어지고 택이 남았구..중국은 3명, 일본은 2명 남았는데,",선우
택이는 끝났어?,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
택이는 끝났어?,"다 한국은  떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
택이는 끝났어?,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 2명 일본은 남았는데,",선우
택이는 끝났어?,"한국은 다 떨어지고 택이 남았구..중국은 3명, 일본은 2명 남았는데,",선우
택이는 끝났어?,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
근데 택이 이제 들어오나?,"다 한국은  떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
근데 택이 이제 들어오나?,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 2명 일본은 남았는데,",선우
근데 택이 이제 들어오나?,"한국은 다 떨어지고 택이 남았구..중국은 3명, 일본은 2명 남았는데,",선우
근데 택이 이제 들어오나?,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
거지? .. 그럼 택이 이제 몇 명 남은,"다 한국은  떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
거지? .. 그럼 택이 이제 몇 명 남은,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 2명 일본은 남았는데,",선우
거지? .. 그럼 택이 이제 몇 명 남은,"한국은 다 떨어지고 택이 남았구..중국은 3명, 일본은 2명 남았는데,",선우
거지? .. 그럼 택이 이제 몇 명 남은,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
.. 택이 그럼 이제 몇 명 남은 거지?,"다 한국은  떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
.. 택이 그럼 이제 몇 명 남은 거지?,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 2명 일본은 남았는데,",선우
.. 택이 그럼 이제 몇 명 남은 거지?,"한국은 다 떨어지고 택이 남았구..중국은 3명, 일본은 2명 남았는데,",선우
.. 택이 그럼 이제 몇 명 남은 거지?,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
.. 그럼 택이 이제 명 남은 거지?,"다 한국은  떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
.. 그럼 택이 이제 명 남은 거지?,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 2명 일본은 남았는데,",선우
.. 그럼 택이 이제 명 남은 거지?,"한국은 다 떨어지고 택이 남았구..중국은 3명, 일본은 2명 남았는데,",선우
.. 그럼 택이 이제 명 남은 거지?,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
.. 그럼 택이 이제 몇 명 남은 거지?,"다 한국은  떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
.. 그럼 택이 이제 몇 명 남은 거지?,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 2명 일본은 남았는데,",선우
.. 그럼 택이 이제 몇 명 남은 거지?,"한국은 다 떨어지고 택이 남았구..중국은 3명, 일본은 2명 남았는데,",선우
.. 그럼 택이 이제 몇 명 남은 거지?,"한국은 다 떨어지고 택이 혼자 남았구..중국은 3명, 일본은 2명 남았는데,",선우
근데 우리 택이 이번에는 좀 힘들 것 같드라.어떻게 혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,"야, ..  도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
근데 우리 택이 이번에는 좀 힘들 것 같드라.어떻게 혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 본 거 적이나 있냐?",선우
근데 우리 택이 이번에는 좀 힘들 것 같드라.어떻게 혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,".. 야, 도롱뇽. 너나 잘 해, 너나. 택이 대국 한 거 본 적이나 있냐?",선우
근데 우리 택이 이번에는 좀 힘들 것 같드라.어떻게 혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
"이걸 내가 혼자 힘으론 도저히 가질 방법이 없어가지구.., 어떡한다.","야, ..  도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
"이걸 내가 혼자 힘으론 도저히 가질 방법이 없어가지구.., 어떡한다.",".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 본 거 적이나 있냐?",선우
"이걸 내가 혼자 힘으론 도저히 가질 방법이 없어가지구.., 어떡한다.",".. 야, 도롱뇽. 너나 잘 해, 너나. 택이 대국 한 거 본 적이나 있냐?",선우
"이걸 내가 혼자 힘으론 도저히 가질 방법이 없어가지구.., 어떡한다.",".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
아 이쪽에다 힘을 줘야지..뭔. 못산다 못 살아 내가 너 때문에,"야, ..  도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
아 이쪽에다 힘을 줘야지..뭔. 못산다 못 살아 내가 너 때문에,".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 본 거 적이나 있냐?",선우
아 이쪽에다 힘을 줘야지..뭔. 못산다 못 살아 내가 너 때문에,".. 야, 도롱뇽. 너나 잘 해, 너나. 택이 대국 한 거 본 적이나 있냐?",선우
아 이쪽에다 힘을 줘야지..뭔. 못산다 못 살아 내가 너 때문에,".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
같은데.. 어떻게 혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것,"야, ..  도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
같은데.. 어떻게 혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것,".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 본 거 적이나 있냐?",선우
같은데.. 어떻게 혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것,".. 야, 도롱뇽. 너나 잘 해, 너나. 택이 대국 한 거 본 적이나 있냐?",선우
같은데.. 어떻게 혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것,".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
혼자 어떻게 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,"야, ..  도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
혼자 어떻게 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 본 거 적이나 있냐?",선우
혼자 어떻게 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,".. 야, 도롱뇽. 너나 잘 해, 너나. 택이 대국 한 거 본 적이나 있냐?",선우
혼자 어떻게 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,"야, ..  도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 본 거 적이나 있냐?",선우
혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,".. 야, 도롱뇽. 너나 잘 해, 너나. 택이 대국 한 거 본 적이나 있냐?",선우
혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
어떻게 혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,"야, ..  도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
어떻게 혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 본 거 적이나 있냐?",선우
어떻게 혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,".. 야, 도롱뇽. 너나 잘 해, 너나. 택이 대국 한 거 본 적이나 있냐?",선우
어떻게 혼자 다 이기냐!? 가뜩이나 컨디션도 좀 안 좋은 것 같은데..,".. 야, 도롱뇽. 너나 잘 해, 너나. 너 택이 대국 한 거 본 적이나 있냐?",선우
너무 춥다.,정팔아. 아.,선우
너무 춥다.,정팔아. 아.,선우
너무 춥다.,아. 정팔아.,선우
또 겨울이 오긴 왔나보다.,정팔아. 아.,선우
또 겨울이 오긴 왔나보다.,정팔아. 아.,선우
또 겨울이 오긴 왔나보다.,아. 정팔아.,선우
또 겨울이 오긴 왔나보다.,정팔아. 아.,선우
또 겨울이 오긴 왔나보다.,정팔아. 아.,선우
